Time,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1362410640,113.636363636364,32.5454545454545,188.090909090909,1871.18181818182,0.0,1.72727272727273,2.36363636363636,192439.818181818,0.0
1362410641,88.1818181818182,33.3636363636364,231.545454545455,2003.90909090909,0.0,1.72727272727273,3.09090909090909,192438.454545455,0.0
1362410650,310.727272727273,13.9090909090909,80.4545454545455,3508.72727272727,0.0,1.18181818181818,3.0,192397.090909091,0.0
1362410651,305.818181818182,13.9090909090909,72.2727272727273,3531.90909090909,0.0,1.09090909090909,3.27272727272727,192327.727272727,0.0
1362410660,96.2727272727273,13.5454545454545,320.636363636364,1543.45454545455,0.0,1.54545454545455,3.18181818181818,192290.818181818,0.0
1362410661,43.3636363636364,15.4545454545455,324.272727272727,1546.09090909091,0.0,1.54545454545455,3.18181818181818,192302.909090909,0.0
1362410670,70.6363636363636,43.4545454545455,172.454545454545,1696.09090909091,0.0,1.36363636363636,3.09090909090909,192374.909090909,0.0
1362410671,78.7272727272727,41.7272727272727,197.272727272727,1654.81818181818,0.0,1.36363636363636,3.0,192364.454545455,0.0
1362410680,221.0,11.7272727272727,126.545454545455,1931.54545454545,0.0,1.27272727272727,4.27272727272727,192232.727272727,0.0
1362410681,222.727272727273,31.6363636363636,204.181818181818,1822.0,0.0,1.36363636363636,4.36363636363636,192258.909090909,0.0
1362410690,175.818181818182,60.4545454545455,309.727272727273,2486.81818181818,0.0,2.18181818181818,2.36363636363636,192537.636363636,0.0
1362410691,112.909090909091,60.4545454545455,310.636363636364,2655.54545454545,0.0,2.27272727272727,2.27272727272727,192553.090909091,0.0
1362410700,114.818181818182,6.09090909090909,119.818181818182,2054.18181818182,0.0,1.45454545454545,3.27272727272727,192433.272727273,0.0
1362410701,128.272727272727,6.09090909090909,116.272727272727,2076.45454545455,0.0,1.36363636363636,3.27272727272727,192358.727272727,0.0
1362410710,112.454545454545,34.0909090909091,134.272727272727,1921.27272727273,0.0,1.27272727272727,3.09090909090909,192348.909090909,0.0
1362410711,121.272727272727,37.2727272727273,206.363636363636,1841.36363636364,0.0,1.36363636363636,3.0,192328.909090909,0.0
1362410720,79.7272727272727,11.9090909090909,309.636363636364,1686.36363636364,0.0,1.54545454545455,1.90909090909091,192361.272727273,0.0
1362410721,95.1818181818182,10.4545454545455,330.909090909091,1675.81818181818,0.0,1.54545454545455,2.36363636363636,192345.272727273,0.0
1362410730,126.181818181818,55.3636363636364,256.545454545455,2171.36363636364,0.0,1.63636363636364,4.09090909090909,192259.090909091,0.0
1362410731,116.909090909091,56.5454545454545,230.090909090909,2316.36363636364,0.0,1.54545454545455,3.90909090909091,192251.545454545,0.0
1362410740,61.1818181818182,23.9090909090909,92.5454545454546,2084.09090909091,0.0,1.63636363636364,3.45454545454545,192176.727272727,0.0
1362410741,53.8181818181818,23.9090909090909,75.3636363636364,2106.27272727273,0.0,1.72727272727273,3.45454545454545,192177.272727273,0.0
1362410750,43.3636363636364,6.09090909090909,320.181818181818,3104.90909090909,0.0,1.36363636363636,4.81818181818182,192245.0,0.0
1362410751,36.6363636363636,7.54545454545455,407.818181818182,2982.36363636364,0.0,1.27272727272727,4.90909090909091,192244.454545455,0.0
1362410760,17.0,22.7272727272727,358.363636363636,1550.45454545455,0.0,1.27272727272727,2.54545454545455,192262.181818182,0.0
1362410761,17.7272727272727,22.7272727272727,324.727272727273,1658.54545454545,0.0,1.27272727272727,2.81818181818182,192290.363636364,0.0
1362410770,13.8181818181818,44.1818181818182,251.818181818182,1937.36363636364,0.0,1.63636363636364,2.18181818181818,192395.818181818,0.0
1362410771,12.6363636363636,31.8181818181818,271.454545454545,1945.63636363636,0.0,1.54545454545455,2.27272727272727,192347.272727273,0.0
1362410780,16.0,19.5454545454545,205.454545454545,2366.63636363636,0.0,1.18181818181818,2.81818181818182,192332.727272727,0.0
1362410781,16.0909090909091,20.5454545454545,282.727272727273,2285.36363636364,0.0,1.18181818181818,3.0,192258.545454545,0.0
1362410790,18.7272727272727,88.1818181818182,275.727272727273,2637.54545454545,0.0,1.72727272727273,2.0,192354.363636364,0.0
1362410791,20.3636363636364,80.9090909090909,266.818181818182,2520.27272727273,0.0,1.81818181818182,1.90909090909091,192369.545454545,0.0
1362410800,28.3636363636364,31.2727272727273,275.818181818182,1822.63636363636,0.0,1.81818181818182,1.27272727272727,192408.454545455,0.0
1362410801,19.6363636363636,25.7272727272727,273.0,1857.0,0.0,1.72727272727273,1.63636363636364,192407.818181818,0.0
1362410810,12.4545454545455,18.9090909090909,289.363636363636,1921.45454545455,0.0,2.0,2.63636363636364,192314.363636364,0.0
1362410811,13.2727272727273,18.9090909090909,341.727272727273,1861.72727272727,0.0,2.0,2.81818181818182,192338.909090909,0.0
1362410820,12.6363636363636,54.1818181818182,269.0,2080.45454545455,0.0,1.45454545454545,3.36363636363636,192340.454545455,0.0
1362410821,13.1818181818182,52.4545454545455,279.090909090909,2079.90909090909,0.0,1.27272727272727,3.0,192316.636363636,0.0
1362410830,21.7272727272727,20.0,212.181818181818,1863.36363636364,0.0,1.45454545454545,2.63636363636364,192467.0,0.0
1362410831,25.6363636363636,24.5454545454545,225.454545454545,1813.27272727273,0.0,1.45454545454545,2.36363636363636,192485.454545455,0.0
1362410840,28.3636363636364,31.1818181818182,231.454545454545,1442.72727272727,0.0,1.27272727272727,4.09090909090909,192228.090909091,0.0
1362410841,32.8181818181818,28.5454545454545,237.181818181818,1389.72727272727,0.0,1.36363636363636,4.09090909090909,192251.363636364,0.0
1362410850,102.454545454545,38.0,271.909090909091,2460.81818181818,0.0,1.63636363636364,2.18181818181818,192242.272727273,0.0
1362410851,103.363636363636,30.4545454545455,277.727272727273,2567.45454545455,0.0,1.63636363636364,2.09090909090909,192221.454545455,0.0
1362410860,100.454545454545,4.90909090909091,304.727272727273,1632.54545454545,0.0,1.45454545454545,2.54545454545455,192230.454545455,0.0
1362410861,94.2727272727273,6.09090909090909,304.636363636364,1684.27272727273,0.0,1.36363636363636,2.72727272727273,192274.090909091,0.0
1362410870,86.2727272727273,13.1818181818182,167.181818181818,1824.36363636364,0.0,1.63636363636364,2.63636363636364,192398.545454545,0.0
1362410871,82.0909090909091,13.1818181818182,162.818181818182,1779.0,0.0,1.72727272727273,2.54545454545455,192469.727272727,0.0
1362410880,137.818181818182,4.81818181818182,275.818181818182,2530.0,0.0,1.36363636363636,1.63636363636364,192478.0,0.0
1362410881,138.545454545455,1.90909090909091,269.818181818182,2483.54545454545,0.0,1.36363636363636,2.0,192391.545454545,0.0
1362410890,167.636363636364,8.90909090909091,289.818181818182,2503.18181818182,0.0,1.27272727272727,2.72727272727273,192343.272727273,0.0
1362410891,161.363636363636,8.90909090909091,284.272727272727,2282.18181818182,0.0,1.18181818181818,3.54545454545455,192327.090909091,0.0
1362410900,106.0,49.9090909090909,277.818181818182,2290.27272727273,0.0,1.81818181818182,2.18181818181818,192634.181818182,0.0
1362410901,105.545454545455,49.9090909090909,260.545454545455,2317.36363636364,0.0,1.81818181818182,2.90909090909091,192742.181818182,0.0
1362410910,111.909090909091,25.4545454545455,238.181818181818,2571.90909090909,0.0,1.72727272727273,2.54545454545455,192736.454545455,0.0
1362410911,86.6363636363636,28.0909090909091,209.545454545455,2560.0,0.0,1.72727272727273,2.54545454545455,192580.545454545,0.0
1362410920,51.6363636363636,21.9090909090909,318.545454545455,2053.63636363636,0.0,1.90909090909091,3.36363636363636,192318.636363636,0.0
1362410921,46.6363636363636,21.4545454545455,285.363636363636,2003.90909090909,0.0,1.90909090909091,3.54545454545455,192309.272727273,0.0
1362410930,94.8181818181818,54.2727272727273,198.181818181818,2582.18181818182,0.0,1.72727272727273,4.54545454545455,192526.0,0.0
1362410931,81.9090909090909,53.8181818181818,166.0,2621.45454545455,0.0,1.63636363636364,4.27272727272727,192526.636363636,0.0
1362410940,186.545454545455,29.6363636363636,287.090909090909,2521.18181818182,0.0,1.36363636363636,2.54545454545455,192306.181818182,0.0
1362410941,207.909090909091,32.2727272727273,295.363636363636,2608.36363636364,0.0,1.27272727272727,2.63636363636364,192281.181818182,0.0
1362410950,286.818181818182,94.7272727272727,249.727272727273,2439.63636363636,0.0,1.81818181818182,2.27272727272727,192442.545454545,0.0
1362410951,287.818181818182,112.363636363636,256.545454545455,2418.36363636364,0.0,1.90909090909091,2.36363636363636,192424.909090909,0.0
1362410960,222.636363636364,21.4545454545455,186.545454545455,2510.45454545455,0.0,1.54545454545455,2.72727272727273,192374.818181818,0.0
1362410961,208.545454545455,21.4545454545455,199.636363636364,2413.72727272727,0.0,1.45454545454545,2.90909090909091,192272.363636364,0.0
1362410970,207.090909090909,7.72727272727273,299.545454545455,1972.63636363636,0.0,1.18181818181818,3.36363636363636,192274.363636364,0.0
1362410971,198.0,21.0909090909091,298.818181818182,2041.45454545455,0.0,1.27272727272727,3.09090909090909,192255.090909091,0.0
1362410980,108.181818181818,96.6363636363636,157.363636363636,1931.27272727273,0.0,1.81818181818182,2.90909090909091,192290.272727273,0.0
1362410981,109.363636363636,96.6363636363636,154.272727272727,1980.90909090909,0.0,1.72727272727273,3.18181818181818,192278.727272727,0.0
1362410990,264.727272727273,4.72727272727273,420.181818181818,2026.63636363636,0.0,1.36363636363636,4.0,192195.727272727,0.0
1362410991,298.0,2.90909090909091,398.0,2102.63636363636,0.0,1.36363636363636,2.90909090909091,192189.090909091,0.0
1362411000,315.727272727273,12.1818181818182,280.636363636364,2021.54545454545,0.0,1.54545454545455,3.54545454545455,192175.181818182,0.0
1362411001,310.818181818182,12.1818181818182,299.0,2047.63636363636,0.0,1.54545454545455,3.45454545454545,192196.0,0.0
1362411010,323.545454545455,8.81818181818182,215.0,2500.27272727273,0.0,1.45454545454545,4.0,192694.0,0.0
1362411011,315.454545454545,8.81818181818182,260.545454545455,2408.90909090909,0.0,1.45454545454545,2.90909090909091,192696.090909091,0.0
1362411020,266.0,13.2727272727273,227.363636363636,1952.09090909091,0.0,1.18181818181818,2.81818181818182,192268.272727273,0.0
1362411021,263.272727272727,21.0,226.909090909091,2351.36363636364,0.0,1.09090909090909,2.81818181818182,192246.0,0.0
1362411030,205.727272727273,119.090909090909,328.090909090909,2348.09090909091,0.0,1.90909090909091,2.45454545454545,192259.0,0.0
1362411031,174.727272727273,116.181818181818,320.181818181818,2368.45454545455,0.0,2.0,2.36363636363636,192253.909090909,0.0
1362411040,334.272727272727,22.2727272727273,232.818181818182,2357.72727272727,0.0,1.72727272727273,2.18181818181818,192257.727272727,0.0
1362411041,356.545454545455,20.0909090909091,224.909090909091,2635.54545454545,0.0,5.54545454545455,2.18181818181818,192248.090909091,0.0
1362411050,239.818181818182,8.54545454545454,187.0,5004.45454545455,0.0,6.18181818181818,3.63636363636364,192339.090909091,0.0
1362411051,249.636363636364,11.7272727272727,168.818181818182,5024.27272727273,0.0,6.27272727272727,3.63636363636364,192320.090909091,0.0
1362411060,260.454545454545,23.0909090909091,278.454545454545,2218.09090909091,0.0,1.81818181818182,2.81818181818182,192501.545454545,0.0
1362411061,247.181818181818,21.6363636363636,325.363636363636,2246.54545454545,0.0,1.81818181818182,2.63636363636364,192505.454545455,0.0
1362411070,259.272727272727,3.36363636363636,306.727272727273,2072.54545454545,0.0,1.54545454545455,2.27272727272727,192325.545454545,0.0
1362411071,259.363636363636,3.36363636363636,305.090909090909,2149.0,0.0,1.54545454545455,2.18181818181818,192284.636363636,0.0
1362411080,158.0,79.8181818181818,313.454545454545,2563.0,0.0,2.0,3.72727272727273,192263.363636364,0.0
1362411081,146.363636363636,79.9090909090909,256.090909090909,2563.36363636364,0.0,2.0,3.63636363636364,192223.454545455,0.0
1362411090,115.818181818182,51.1818181818182,236.818181818182,2232.72727272727,0.0,1.63636363636364,1.72727272727273,192341.818181818,0.0
1362411091,134.818181818182,42.1818181818182,227.727272727273,1762.90909090909,0.0,1.54545454545455,1.90909090909091,192346.636363636,0.0
1362411100,82.9090909090909,69.8181818181818,271.0,8523.63636363637,0.0,11.5454545454545,5.27272727272727,192328.090909091,0.0
1362411101,82.0,87.5454545454546,227.909090909091,8568.18181818182,0.0,11.5454545454545,5.09090909090909,192330.636363636,0.0
1362411110,69.3636363636364,64.7272727272727,237.272727272727,2639.72727272727,0.0,1.81818181818182,2.54545454545455,192406.636363636,0.0
1362411111,77.0,53.3636363636364,250.363636363636,2229.54545454545,0.0,1.81818181818182,2.27272727272727,192461.727272727,0.0
1362411120,102.363636363636,4.90909090909091,225.727272727273,2360.18181818182,0.0,2.18181818181818,2.36363636363636,192368.636363636,0.0
1362411121,102.090909090909,4.90909090909091,252.272727272727,2269.63636363636,0.0,2.09090909090909,2.81818181818182,192305.545454545,0.0
1362411130,68.3636363636364,70.8181818181818,273.909090909091,2059.0,0.0,1.72727272727273,3.45454545454545,192226.0,0.0
1362411131,77.2727272727273,71.6363636363636,254.090909090909,1942.54545454545,0.0,1.81818181818182,3.18181818181818,192208.636363636,0.0
1362411140,106.0,58.0909090909091,214.909090909091,2488.27272727273,0.0,1.45454545454545,3.0,192320.272727273,0.0
1362411141,119.727272727273,22.2727272727273,227.818181818182,2445.90909090909,0.0,1.36363636363636,3.18181818181818,192333.636363636,0.0
1362411150,100.181818181818,0.0,266.272727272727,2845.0,0.0,1.18181818181818,2.63636363636364,192293.545454545,0.0
1362411151,90.9090909090909,0.0,291.636363636364,3504.36363636364,0.0,1.18181818181818,2.90909090909091,192297.181818182,0.0
1362411160,92.5454545454546,38.3636363636364,180.545454545455,2440.54545454545,0.0,1.63636363636364,2.72727272727273,192288.0,0.0
1362411161,91.5454545454546,40.4545454545455,179.545454545455,2294.54545454545,0.0,1.72727272727273,3.72727272727273,192289.181818182,0.0
1362411170,19.9090909090909,21.1818181818182,138.636363636364,1924.36363636364,0.0,1.63636363636364,2.90909090909091,192496.0,0.0
1362411171,17.7272727272727,12.1818181818182,138.636363636364,1841.63636363636,0.0,1.63636363636364,3.09090909090909,192508.363636364,0.0
1362411180,18.2727272727273,6.36363636363636,166.727272727273,2063.27272727273,0.0,1.54545454545455,2.09090909090909,192381.818181818,0.0
1362411181,18.8181818181818,32.0909090909091,199.090909090909,1940.90909090909,0.0,1.63636363636364,2.09090909090909,192379.909090909,0.0
1362411190,45.0909090909091,108.0,205.454545454545,2260.09090909091,0.0,1.90909090909091,1.90909090909091,192416.0,0.0
1362411191,50.5454545454545,106.181818181818,246.0,2278.09090909091,0.0,1.90909090909091,2.09090909090909,192422.818181818,0.0
1362411200,81.5454545454546,17.8181818181818,369.0,1458.90909090909,0.0,1.27272727272727,2.09090909090909,192271.727272727,0.0
1362411201,77.3636363636364,17.8181818181818,369.0,1505.81818181818,0.0,1.36363636363636,2.09090909090909,192289.363636364,0.0
1362411210,36.1818181818182,12.9090909090909,186.454545454545,2007.54545454545,0.0,1.54545454545455,3.18181818181818,192229.545454545,0.0
1362411211,40.8181818181818,12.9090909090909,226.545454545455,2051.27272727273,0.0,1.63636363636364,3.09090909090909,192227.454545455,0.0
1362411220,30.9090909090909,29.3636363636364,277.636363636364,2024.09090909091,0.0,1.72727272727273,1.54545454545455,192518.545454545,0.0
1362411221,39.3636363636364,26.0909090909091,277.636363636364,1960.36363636364,0.0,1.72727272727273,1.45454545454545,192523.454545455,0.0
1362411230,24.2727272727273,7.45454545454545,172.454545454545,2168.81818181818,0.0,1.36363636363636,2.54545454545455,192218.454545455,0.0
1362411231,24.9090909090909,1.81818181818182,172.454545454545,2222.36363636364,0.0,1.36363636363636,2.63636363636364,192236.090909091,0.0
1362411240,28.3636363636364,47.2727272727273,268.363636363636,1944.54545454545,0.0,1.90909090909091,1.90909090909091,192410.181818182,0.0
1362411241,28.5454545454545,50.0,268.363636363636,2023.18181818182,0.0,2.0,2.0,192431.363636364,0.0
1362411250,18.6363636363636,39.3636363636364,230.545454545455,2072.45454545455,0.0,1.54545454545455,2.90909090909091,192521.0,0.0
1362411251,10.0909090909091,39.3636363636364,308.636363636364,2247.54545454545,0.0,1.54545454545455,3.0,192516.272727273,0.0
1362411260,14.0,19.6363636363636,231.0,2313.63636363636,0.0,1.63636363636364,2.90909090909091,192263.818181818,0.0
1362411261,14.1818181818182,19.6363636363636,207.272727272727,2296.0,0.0,1.63636363636364,3.0,192271.818181818,0.0
1362411270,21.0,44.9090909090909,140.545454545455,2151.27272727273,0.0,1.72727272727273,2.45454545454545,192395.909090909,0.0
1362411271,21.6363636363636,35.4545454545455,195.0,2110.18181818182,0.0,1.72727272727273,2.27272727272727,192424.454545455,0.0
1362411280,10.8181818181818,0.272727272727273,222.090909090909,2350.0,0.0,1.36363636363636,3.72727272727273,192311.545454545,0.0
1362411281,10.4545454545455,0.272727272727273,185.636363636364,2376.27272727273,0.0,1.36363636363636,3.90909090909091,192237.727272727,0.0
1362411290,14.5454545454545,64.3636363636364,285.363636363636,2087.27272727273,0.0,1.81818181818182,3.72727272727273,192230.363636364,0.0
1362411291,14.7272727272727,66.5454545454546,271.181818181818,2057.09090909091,0.0,1.81818181818182,3.54545454545455,192354.818181818,0.0
1362411300,28.6363636363636,20.6363636363636,271.545454545455,2328.81818181818,0.0,1.72727272727273,1.72727272727273,192476.272727273,0.0
1362411301,28.4545454545455,7.45454545454545,269.363636363636,2288.90909090909,0.0,1.63636363636364,1.72727272727273,192455.363636364,0.0
1362411310,18.8181818181818,3.90909090909091,236.454545454545,2325.18181818182,0.0,1.18181818181818,3.81818181818182,192262.363636364,0.0
1362411311,18.9090909090909,7.54545454545455,286.272727272727,3364.63636363636,0.0,1.27272727272727,3.90909090909091,192265.636363636,0.0
1362411320,11.9090909090909,97.4545454545455,175.181818181818,3133.54545454546,0.0,1.81818181818182,4.54545454545455,192416.272727273,0.0
1362411321,12.9090909090909,96.2727272727273,159.0,3339.45454545455,0.0,1.81818181818182,3.27272727272727,192433.090909091,0.0
1362411330,11.2727272727273,3.36363636363636,315.272727272727,2386.54545454545,0.0,1.36363636363636,2.63636363636364,192316.818181818,0.0
1362411331,11.0909090909091,5.0,304.272727272727,2373.63636363636,0.0,1.27272727272727,2.54545454545455,192318.545454545,0.0
1362411340,12.5454545454545,35.1818181818182,169.0,2344.81818181818,0.0,1.72727272727273,3.27272727272727,192340.818181818,0.0
1362411341,12.7272727272727,49.3636363636364,136.272727272727,2339.63636363636,0.0,1.72727272727273,3.27272727272727,192328.727272727,0.0
1362411350,12.0,54.5454545454545,265.090909090909,2022.72727272727,0.0,1.54545454545455,2.54545454545455,192358.454545455,0.0
1362411351,11.8181818181818,54.5454545454545,280.636363636364,2057.63636363636,0.0,1.45454545454545,2.45454545454545,192329.0,0.0
1362411360,12.0,38.0,343.363636363636,8114.54545454546,0.0,1.54545454545455,15.5454545454545,192266.545454545,0.0
1362411361,12.0,26.0909090909091,287.818181818182,8231.63636363637,0.0,1.63636363636364,15.6363636363636,192301.454545455,0.0
1362411370,36.7272727272727,21.8181818181818,258.909090909091,1575.45454545455,0.0,1.63636363636364,3.54545454545455,192314.0,0.0
1362411371,43.5454545454545,12.5454545454545,264.0,1742.54545454545,0.0,1.54545454545455,3.54545454545455,192330.909090909,0.0
1362411380,60.5454545454546,3.36363636363636,234.090909090909,2294.36363636364,0.0,1.27272727272727,4.0,192465.909090909,0.0
1362411381,76.0,1.63636363636364,217.272727272727,2355.54545454545,0.0,1.18181818181818,3.0,192368.363636364,0.0
1362411390,148.454545454545,9.54545454545454,289.454545454545,2506.63636363636,0.0,1.63636363636364,3.54545454545455,192299.727272727,0.0
1362411391,151.454545454545,24.0909090909091,303.818181818182,2365.72727272727,0.0,1.72727272727273,3.45454545454545,192302.363636364,0.0
1362411400,108.909090909091,80.7272727272727,356.0,2451.27272727273,0.0,1.90909090909091,3.18181818181818,192382.727272727,0.0
1362411401,112.818181818182,77.6363636363636,272.909090909091,2385.72727272727,0.0,1.81818181818182,3.90909090909091,192411.181818182,0.0
1362411410,113.727272727273,1.27272727272727,363.0,2251.54545454545,0.0,1.18181818181818,3.18181818181818,192397.0,0.0
1362411411,108.636363636364,2.90909090909091,331.727272727273,2403.63636363636,0.0,1.18181818181818,3.18181818181818,192287.0,0.0
1362411420,65.2727272727273,33.7272727272727,345.272727272727,2089.18181818182,0.0,1.36363636363636,2.36363636363636,192314.181818182,0.0
1362411421,71.4545454545455,45.7272727272727,318.818181818182,2026.63636363636,0.0,1.45454545454545,2.09090909090909,192371.818181818,0.0
1362411430,60.4545454545455,20.5454545454545,242.181818181818,2092.09090909091,0.0,1.54545454545455,1.54545454545455,192542.181818182,0.0
1362411431,73.3636363636364,15.9090909090909,215.636363636364,2134.72727272727,0.0,1.45454545454545,1.72727272727273,192518.272727273,0.0
1362411440,106.545454545455,39.0,334.272727272727,1800.81818181818,0.0,1.54545454545455,2.72727272727273,192260.272727273,0.0
1362411441,97.8181818181818,46.4545454545455,299.727272727273,1804.72727272727,0.0,1.63636363636364,2.54545454545455,192250.818181818,0.0
1362411450,46.8181818181818,15.8181818181818,196.090909090909,3265.90909090909,0.0,1.63636363636364,3.63636363636364,192546.727272727,0.0
1362411451,49.8181818181818,15.8181818181818,218.727272727273,3188.45454545455,0.0,1.63636363636364,3.63636363636364,192583.545454545,0.0
1362411460,107.909090909091,6.36363636363636,251.818181818182,2978.45454545455,0.0,1.36363636363636,4.09090909090909,192267.727272727,0.0
1362411461,122.818181818182,6.36363636363636,234.909090909091,2756.63636363636,0.0,1.36363636363636,4.0,192216.272727273,0.0
1362411471,177.909090909091,6.54545454545455,240.181818181818,1950.63636363636,0.0,1.63636363636364,3.09090909090909,192223.181818182,0.0
1362411480,205.181818181818,9.72727272727273,263.363636363636,1958.90909090909,0.0,1.63636363636364,3.0,192434.090909091,0.0
1362411481,216.818181818182,9.72727272727273,275.363636363636,1919.81818181818,0.0,1.45454545454545,2.81818181818182,192447.090909091,0.0
1362411490,115.545454545455,1.81818181818182,238.090909090909,2077.72727272727,0.0,1.27272727272727,2.45454545454545,192291.363636364,0.0
1362411491,105.0,13.2727272727273,172.636363636364,2007.27272727273,0.0,1.36363636363636,2.45454545454545,192275.818181818,0.0
1362411500,180.272727272727,40.5454545454545,290.363636363636,3576.81818181818,0.0,1.90909090909091,3.27272727272727,192426.363636364,0.0
1362411501,197.727272727273,48.9090909090909,298.727272727273,3539.0,0.0,1.90909090909091,3.09090909090909,192452.454545455,0.0
1362411510,206.454545454545,10.2727272727273,232.909090909091,2100.63636363636,0.0,1.54545454545455,2.45454545454545,192390.181818182,0.0
1362411511,212.454545454545,11.1818181818182,241.818181818182,2020.27272727273,0.0,1.45454545454545,2.54545454545455,192394.454545455,0.0
1362411520,239.909090909091,18.6363636363636,225.636363636364,2515.27272727273,0.0,1.27272727272727,2.72727272727273,192264.454545455,0.0
1362411521,234.090909090909,23.0909090909091,252.818181818182,2310.36363636364,0.0,1.36363636363636,2.63636363636364,192257.0,0.0
1362411530,287.545454545455,49.4545454545455,314.090909090909,1885.36363636364,0.0,2.0,1.63636363636364,192440.818181818,0.0
1362411531,272.818181818182,47.7272727272727,317.363636363636,1905.72727272727,0.0,1.90909090909091,1.54545454545455,192427.727272727,0.0
1362411540,250.363636363636,3.81818181818182,237.545454545455,2091.54545454545,0.0,1.36363636363636,2.63636363636364,192238.818181818,0.0
1362411541,279.272727272727,3.81818181818182,191.636363636364,2068.63636363636,0.0,1.36363636363636,2.63636363636364,192268.636363636,0.0
1362411550,329.727272727273,32.2727272727273,303.181818181818,1805.18181818182,0.0,1.54545454545455,2.90909090909091,192267.0,0.0
1362411551,322.272727272727,34.7272727272727,373.727272727273,1690.09090909091,0.0,1.54545454545455,3.0,192278.454545455,0.0
1362411560,477.909090909091,15.2727272727273,225.454545454545,2471.54545454545,0.0,1.90909090909091,3.90909090909091,192490.636363636,0.0
1362411561,460.636363636364,15.2727272727273,243.0,2370.36363636364,0.0,1.90909090909091,4.0,192453.727272727,0.0
1362411570,349.454545454545,10.4545454545455,333.545454545455,2083.72727272727,0.0,1.54545454545455,3.09090909090909,192219.545454545,0.0
1362411571,377.636363636364,10.4545454545455,400.363636363636,1887.36363636364,0.0,1.54545454545455,3.18181818181818,192209.818181818,0.0
1362411580,384.272727272727,97.4545454545455,460.454545454545,1625.27272727273,0.0,1.63636363636364,2.09090909090909,192377.090909091,0.0
1362411581,389.090909090909,95.6363636363636,442.636363636364,1673.72727272727,0.0,1.63636363636364,1.90909090909091,192401.272727273,0.0
1362411590,318.272727272727,6.63636363636364,396.272727272727,2983.54545454546,0.0,1.18181818181818,3.72727272727273,192377.181818182,0.0
1362411591,332.545454545455,0.0,338.818181818182,2954.63636363636,0.0,1.18181818181818,3.72727272727273,192381.454545455,0.0
1362411600,70.0909090909091,12.4545454545455,127.909090909091,3347.63636363636,0.0,1.36363636363636,5.27272727272727,192208.727272727,0.0
1362411601,66.7272727272727,45.9090909090909,96.4545454545455,5072.36363636364,0.0,1.45454545454545,7.36363636363636,192399.454545455,0.0
1362411610,79.3636363636364,46.6363636363636,289.181818181818,5319.54545454546,0.0,1.72727272727273,9.09090909090909,192495.272727273,0.0
1362411611,76.0,46.6363636363636,297.181818181818,4169.54545454546,0.0,1.72727272727273,6.36363636363636,192491.454545455,0.0
1362411620,48.9090909090909,16.0909090909091,244.909090909091,2167.81818181818,0.0,1.45454545454545,4.63636363636364,192179.727272727,0.0
1362411621,49.1818181818182,16.0909090909091,241.0,2080.36363636364,0.0,1.45454545454545,5.0,192169.0,0.0
1362411630,72.6363636363636,34.6363636363636,312.090909090909,2096.45454545455,0.0,1.72727272727273,3.72727272727273,192342.545454545,0.0
1362411631,67.7272727272727,34.6363636363636,269.363636363636,1853.18181818182,0.0,1.72727272727273,3.54545454545455,192358.818181818,0.0
1362411640,105.818181818182,25.2727272727273,307.363636363636,2736.72727272727,0.0,1.63636363636364,3.27272727272727,192273.0,0.0
1362411641,107.090909090909,24.1818181818182,404.0,2468.18181818182,0.0,1.54545454545455,3.27272727272727,192292.363636364,0.0
1362411650,85.4545454545455,16.3636363636364,199.545454545455,1991.90909090909,0.0,1.09090909090909,3.0,192202.545454545,0.0
1362411651,70.4545454545455,19.2727272727273,239.818181818182,1877.36363636364,0.0,1.18181818181818,2.81818181818182,192183.272727273,0.0
1362411660,105.545454545455,70.9090909090909,337.181818181818,1937.18181818182,0.0,1.90909090909091,2.18181818181818,192452.545454545,0.0
1362411661,115.909090909091,65.6363636363636,396.727272727273,2018.63636363636,0.0,1.81818181818182,2.09090909090909,192474.909090909,0.0
1362411670,107.545454545455,4.45454545454545,427.272727272727,2155.81818181818,0.0,1.45454545454545,2.18181818181818,192260.363636364,0.0
1362411671,118.636363636364,4.45454545454545,449.363636363636,2137.09090909091,0.0,1.45454545454545,2.27272727272727,192214.272727273,0.0
1362411680,72.8181818181818,15.3636363636364,297.636363636364,1992.90909090909,0.0,1.54545454545455,2.72727272727273,192279.727272727,0.0
1362411681,43.9090909090909,38.6363636363636,286.090909090909,1903.72727272727,0.0,1.54545454545455,2.45454545454545,192322.181818182,0.0
1362411690,40.0909090909091,42.1818181818182,311.181818181818,2156.18181818182,0.0,1.72727272727273,2.54545454545455,192468.0,0.0
1362411691,38.7272727272727,38.8181818181818,316.727272727273,1939.90909090909,0.0,1.72727272727273,2.45454545454545,192467.272727273,0.0
1362411700,56.6363636363636,18.6363636363636,285.090909090909,5456.45454545455,0.0,1.45454545454545,9.72727272727273,192202.0,0.0
1362411701,59.9090909090909,29.7272727272727,305.090909090909,5590.63636363636,0.0,1.54545454545455,9.81818181818182,192237.363636364,0.0
1362411710,34.1818181818182,74.9090909090909,302.090909090909,2957.09090909091,0.0,1.63636363636364,2.63636363636364,192513.090909091,0.0
1362411711,36.3636363636364,70.2727272727273,389.272727272727,2596.72727272727,0.0,1.72727272727273,2.54545454545455,192494.545454545,0.0
